Frame,Car_Count,Truck_Count,Bike_Count,Bus_Count,2_Wheeler_Count,3_Wheeler_Count,4_Wheeler_Count,6_Wheeler_Count,Other_Vehicles,Avg_Speed_kmh,Time_To_Cross_sec,Total_Vehicles,Total Vehicles,Vehicle Density
312,0,0,0,0,0,0,0,0,12,51.75599401,10.4,12,12,5.79E-06
313,0,0,0,0,0,0,0,0,12,44.97776358,10.43333333,12,12,5.79E-06
314,0,0,0,0,0,0,0,0,12,49.78918269,10.46666667,12,12,5.79E-06
315,0,0,0,0,0,0,0,0,11,43.67944971,10.5,11,11,5.30E-06
316,0,0,0,0,0,0,0,0,11,46.15181896,10.53333333,11,11,5.30E-06
317,0,0,0,0,0,0,0,0,11,34.16816459,10.56666667,11,11,5.30E-06
318,0,0,0,0,0,0,0,0,10,55.17361742,10.6,10,10,4.82E-06
319,0,0,0,0,0,0,0,0,10,41.42077095,10.63333333,10,10,4.82E-06
320,0,1,0,0,0,0,1,0,10,33.9507773,10.66666667,11,11,5.30E-06
321,0,0,0,1,0,0,0,1,10,54.49589465,10.7,11,10,4.82E-06
322,0,0,0,0,0,0,0,0,11,31.80287788,10.73333333,11,11,5.30E-06
323,0,0,0,0,0,0,0,0,11,50.29558645,10.76666667,11,11,5.30E-06
324,0,0,0,0,0,0,0,0,11,50.78088786,10.8,11,11,5.30E-06
325,0,0,0,0,0,0,0,0,11,50.44570787,10.83333333,11,11,5.30E-06
326,0,1,0,0,0,0,1,0,11,55.48487251,10.86666667,12,12,5.79E-06
327,0,1,0,1,0,0,1,1,11,33.35953277,10.9,13,12,5.79E-06
328,0,0,0,1,0,0,0,1,12,33.54540973,10.93333333,13,12,5.79E-06
329,0,0,0,0,0,0,0,0,13,53.84685475,10.96666667,13,13,6.27E-06
330,0,0,0,0,0,0,0,0,13,46.65097056,11,13,13,6.27E-06
331,0,0,0,0,0,0,0,0,13,53.07936788,11.03333333,13,13,6.27E-06
332,0,0,0,0,0,0,0,0,13,36.34974644,11.06666667,13,13,6.27E-06
333,0,0,0,0,0,0,0,0,13,40.51749452,11.1,13,13,6.27E-06
334,0,1,0,0,0,0,1,0,13,56.63316491,11.13333333,14,14,6.75E-06
335,0,1,0,1,0,0,1,1,13,56.91916654,11.16666667,15,14,6.75E-06
336,0,0,0,1,0,0,0,1,14,42.54899397,11.2,15,14,6.75E-06
337,0,0,0,0,0,0,0,0,15,46.66387301,11.23333333,15,15,7.23E-06
338,0,0,0,0,0,0,0,0,14,48.274668,11.26666667,14,14,6.75E-06
339,1,1,0,0,0,0,2,0,13,39.58393941,11.3,15,15,7.23E-06
340,0,0,0,1,0,0,0,1,13,44.99427255,11.33333333,14,13,6.27E-06
341,0,0,0,0,0,0,0,0,14,38.77086387,11.36666667,14,14,6.75E-06
342,0,0,0,0,0,0,0,0,14,50.7024037,11.4,14,14,6.75E-06
343,0,0,0,0,0,0,0,0,14,53.12393491,11.43333333,14,14,6.75E-06
344,0,0,0,0,0,0,0,0,13,37.28590375,11.46666667,13,13,6.27E-06
345,0,0,0,0,0,0,0,0,13,55.10513312,11.5,13,13,6.27E-06
346,0,0,0,0,0,0,0,0,13,51.25655448,11.53333333,13,13,6.27E-06
347,0,0,0,0,0,0,0,0,13,56.66416678,11.56666667,13,13,6.27E-06
348,0,0,0,0,0,0,0,0,13,47.17044253,11.6,13,13,6.27E-06
349,0,0,0,0,0,0,0,0,13,47.90651403,11.63333333,13,13,6.27E-06
350,0,1,0,0,0,0,1,0,13,41.2157335,11.66666667,14,14,6.75E-06
351,0,0,0,1,0,0,0,1,13,33.78051223,11.7,14,13,6.27E-06
352,0,0,0,0,0,0,0,0,14,55.31062994,11.73333333,14,14,6.75E-06
353,0,0,0,0,0,0,0,0,14,32.18047166,11.76666667,14,14,6.75E-06
354,0,0,0,0,0,0,0,0,14,42.75766771,11.8,14,14,6.75E-06
355,0,0,0,0,0,0,0,0,13,50.8418012,11.83333333,13,13,6.27E-06
356,0,0,0,0,0,0,0,0,13,48.30555985,11.86666667,13,13,6.27E-06
357,0,0,0,0,0,0,0,0,13,54.29345586,11.9,13,13,6.27E-06
358,0,0,0,0,0,0,0,0,13,42.0822068,11.93333333,13,13,6.27E-06
359,0,0,0,0,0,0,0,0,13,55.02425092,11.96666667,13,13,6.27E-06
360,0,0,0,0,0,0,0,0,13,53.61683668,12,13,13,6.27E-06
361,0,0,0,0,0,0,0,0,12,46.49535946,12.03333333,12,12,5.79E-06
362,0,0,0,0,0,0,0,0,12,34.90634426,12.06666667,12,12,5.79E-06
363,0,1,0,0,0,0,1,0,12,49.58675854,12.1,13,13,6.27E-06
364,0,0,0,1,0,0,0,1,12,59.0495601,12.13333333,13,12,5.79E-06
365,0,0,0,0,0,0,0,0,13,59.85341397,12.16666667,13,13,6.27E-06
366,0,0,0,0,0,0,0,0,13,41.60309014,12.2,13,13,6.27E-06
367,0,0,0,0,0,0,0,0,13,31.19637073,12.23333333,13,13,6.27E-06
368,0,0,0,0,0,0,0,0,13,31.88483897,12.26666667,13,13,6.27E-06
369,0,0,0,0,0,0,0,0,13,55.29982882,12.3,13,13,6.27E-06
370,0,0,0,0,0,0,0,0,13,58.72751122,12.33333333,13,13,6.27E-06
371,0,0,0,0,0,0,0,0,13,54.49574502,12.36666667,13,13,6.27E-06
372,0,1,0,0,0,0,1,0,13,49.31017526,12.4,14,14,6.75E-06
373,0,0,0,1,0,0,0,1,13,52.40805826,12.43333333,14,13,6.27E-06
374,0,0,0,0,0,0,0,0,13,41.91436726,12.46666667,13,13,6.27E-06
375,0,1,0,0,0,0,1,0,13,49.29390841,12.5,14,14,6.75E-06
376,0,0,0,1,0,0,0,1,13,59.26356083,12.53333333,14,13,6.27E-06
377,0,0,0,0,0,0,0,0,14,51.63707887,12.56666667,14,14,6.75E-06
378,0,0,1,0,1,0,0,0,13,47.47035702,12.6,14,13,6.27E-06
379,0,0,0,0,0,0,0,0,13,37.51100083,12.63333333,13,13,6.27E-06
380,0,0,0,0,0,0,0,0,12,45.06092008,12.66666667,12,12,5.79E-06
381,0,0,0,0,0,0,0,0,12,43.1683241,12.7,12,12,5.79E-06
382,0,1,0,0,0,0,1,0,12,46.06032199,12.73333333,13,13,6.27E-06
383,0,0,0,1,0,0,0,1,12,51.0146429,12.76666667,13,12,5.79E-06
384,0,0,0,0,0,0,0,0,13,36.82730922,12.8,13,13,6.27E-06
385,0,0,0,0,0,0,0,0,13,36.14104671,12.83333333,13,13,6.27E-06
386,0,0,0,0,0,0,0,0,13,44.00641197,12.86666667,13,13,6.27E-06
387,0,0,0,0,0,0,0,0,13,59.47983971,12.9,13,13,6.27E-06
388,0,0,0,0,0,0,0,0,13,51.97801575,12.93333333,13,13,6.27E-06
389,0,0,0,0,0,0,0,0,12,35.17037077,12.96666667,12,12,5.79E-06
390,0,0,0,0,0,0,0,0,12,44.09691045,13,12,12,5.79E-06
391,0,0,0,0,0,0,0,0,12,39.28285305,13.03333333,12,12,5.79E-06
392,0,0,0,0,0,0,0,0,12,30.59837773,13.06666667,12,12,5.79E-06
393,0,0,0,0,0,0,0,0,12,48.18738647,13.1,12,12,5.79E-06
394,0,0,0,0,0,0,0,0,12,46.68338252,13.13333333,12,12,5.79E-06
395,0,1,0,0,0,0,1,0,12,44.68322602,13.16666667,13,13,6.27E-06
396,0,0,0,1,0,0,0,1,12,30.01303579,13.2,13,12,5.79E-06
397,0,0,0,0,0,0,0,0,13,41.74938071,13.23333333,13,13,6.27E-06
398,0,0,0,0,0,0,0,0,12,40.35988577,13.26666667,12,12,5.79E-06
399,0,0,0,0,0,0,0,0,11,58.20217961,13.3,11,11,5.30E-06
400,0,0,0,0,0,0,0,0,11,33.35245825,13.33333333,11,11,5.30E-06
401,0,1,0,0,0,0,1,0,11,45.42449633,13.36666667,12,12,5.79E-06
402,0,0,0,1,0,0,0,1,11,59.95209105,13.4,12,11,5.30E-06
403,0,0,0,0,0,0,0,0,12,37.37662092,13.43333333,12,12,5.79E-06
404,0,0,0,0,0,0,0,0,12,53.44061929,13.46666667,12,12,5.79E-06
405,0,0,0,0,0,0,0,0,12,31.76731177,13.5,12,12,5.79E-06
406,0,0,0,0,0,0,0,0,12,45.82425093,13.53333333,12,12,5.79E-06
407,0,0,0,0,0,0,0,0,12,53.56672192,13.56666667,12,12,5.79E-06
408,0,0,0,0,0,0,0,0,12,50.22273055,13.6,12,12,5.79E-06
409,0,0,0,0,0,0,0,0,12,56.87074957,13.63333333,12,12,5.79E-06
410,0,0,0,0,0,0,0,0,12,46.69839204,13.66666667,12,12,5.79E-06
411,0,0,0,0,0,0,0,0,12,30.20139989,13.7,12,12,5.79E-06
412,0,0,0,0,0,0,0,0,12,50.79509786,13.73333333,12,12,5.79E-06
413,0,0,0,0,0,0,0,0,12,34.1644273,13.76666667,12,12,5.79E-06
414,0,0,0,0,0,0,0,0,12,39.82374983,13.8,12,12,5.79E-06
415,0,1,0,0,0,0,1,0,12,49.89089792,13.83333333,13,13,6.27E-06
416,0,0,0,1,0,0,0,1,11,51.43017234,13.86666667,12,11,5.30E-06
417,0,0,0,0,0,0,0,0,12,53.20626676,13.9,12,12,5.79E-06
418,0,0,0,0,0,0,0,0,12,56.73624684,13.93333333,12,12,5.79E-06
419,0,0,0,0,0,0,0,0,12,44.29209967,13.96666667,12,12,5.79E-06
420,0,0,0,0,0,0,0,0,11,35.9682717,14,11,11,5.30E-06
421,0,1,0,0,0,0,1,0,11,55.59049472,14.03333333,12,12,5.79E-06
422,0,0,0,1,0,0,0,1,10,30.19818472,14.06666667,11,10,4.82E-06
423,0,0,0,0,0,0,0,0,11,56.12895323,14.1,11,11,5.30E-06
424,0,0,0,0,0,0,0,0,11,37.24984542,14.13333333,11,11,5.30E-06
425,0,0,0,0,0,0,0,0,11,42.08987632,14.16666667,11,11,5.30E-06
426,0,0,0,0,0,0,0,0,11,58.12267002,14.2,11,11,5.30E-06
427,0,0,0,0,0,0,0,0,11,52.00619184,14.23333333,11,11,5.30E-06
428,0,2,0,0,0,0,2,0,11,55.90135931,14.26666667,13,13,6.27E-06
429,0,0,0,2,0,0,0,2,11,32.82400748,14.3,13,11,5.30E-06
430,0,0,0,0,0,0,0,0,13,47.81994857,14.33333333,13,13,6.27E-06
431,0,0,0,0,0,0,0,0,13,54.6437377,14.36666667,13,13,6.27E-06
432,0,0,0,0,0,0,0,0,13,55.80322483,14.4,13,13,6.27E-06
433,0,1,0,0,0,0,1,0,13,46.26581117,14.43333333,14,14,6.75E-06
434,0,0,0,1,0,0,0,1,13,32.92351972,14.46666667,14,13,6.27E-06
435,0,0,0,0,0,0,0,0,14,55.36547204,14.5,14,14,6.75E-06
436,0,0,0,0,0,0,0,0,14,46.15628823,14.53333333,14,14,6.75E-06
437,0,0,0,0,0,0,0,0,14,38.51617751,14.56666667,14,14,6.75E-06
438,0,0,0,0,0,0,0,0,13,33.9130859,14.6,13,13,6.27E-06
439,0,0,0,0,0,0,0,0,13,50.19001401,14.63333333,13,13,6.27E-06
440,0,0,0,0,0,0,0,0,13,52.62331589,14.66666667,13,13,6.27E-06
441,0,0,0,0,0,0,0,0,13,42.63467918,14.7,13,13,6.27E-06
442,0,0,0,0,0,0,0,0,13,53.48617572,14.73333333,13,13,6.27E-06
443,0,0,0,0,0,0,0,0,13,32.34595392,14.76666667,13,13,6.27E-06
444,0,0,0,0,0,0,0,0,13,53.19145771,14.8,13,13,6.27E-06
445,0,0,0,0,0,0,0,0,13,49.81888456,14.83333333,13,13,6.27E-06
446,0,0,0,0,0,0,0,0,13,38.41260946,14.86666667,13,13,6.27E-06
447,0,0,0,0,0,0,0,0,13,55.49609735,14.9,13,13,6.27E-06
448,0,0,0,0,0,0,0,0,13,35.9087919,14.93333333,13,13,6.27E-06
449,0,0,0,0,0,0,0,0,13,53.43586334,14.96666667,13,13,6.27E-06
450,0,0,0,0,0,0,0,0,13,53.90249351,15,13,13,6.27E-06
451,0,1,0,0,0,0,1,0,13,32.72742056,15.03333333,14,14,6.75E-06
452,0,0,0,1,0,0,0,1,13,48.16717496,15.06666667,14,13,6.27E-06
453,0,0,0,0,0,0,0,0,14,57.37466337,15.1,14,14,6.75E-06
454,0,1,0,0,0,0,1,0,14,32.4515251,15.13333333,15,15,7.23E-06
455,0,0,0,1,0,0,0,1,14,36.75068029,15.16666667,15,14,6.75E-06
456,0,0,0,0,0,0,0,0,15,57.11446477,15.2,15,15,7.23E-06
457,0,0,0,0,0,0,0,0,15,48.78254892,15.23333333,15,15,7.23E-06
458,0,0,0,0,0,0,0,0,14,56.01037198,15.26666667,14,14,6.75E-06
459,0,0,0,0,0,0,0,0,14,34.84678146,15.3,14,14,6.75E-06
460,0,0,0,0,0,0,0,0,13,34.86555538,15.33333333,13,13,6.27E-06
461,0,0,0,0,0,0,0,0,13,38.57240682,15.36666667,13,13,6.27E-06
462,0,0,0,0,0,0,0,0,13,51.43164649,15.4,13,13,6.27E-06
463,0,1,0,0,0,0,1,0,12,32.29311104,15.43333333,13,13,6.27E-06
464,0,0,0,1,0,0,0,1,12,42.47188563,15.46666667,13,12,5.79E-06
465,0,0,0,0,0,0,0,0,13,53.58090982,15.5,13,13,6.27E-06
466,0,0,0,0,0,0,0,0,13,41.17542368,15.53333333,13,13,6.27E-06
467,0,0,0,0,0,0,0,0,13,50.80868598,15.56666667,13,13,6.27E-06
468,0,0,0,0,0,0,0,0,13,38.03122062,15.6,13,13,6.27E-06
469,0,0,0,0,0,0,0,0,13,38.83344857,15.63333333,13,13,6.27E-06
470,0,0,0,0,0,0,0,0,13,47.7095721,15.66666667,13,13,6.27E-06
471,0,0,0,0,0,0,0,0,13,53.5670608,15.7,13,13,6.27E-06
472,0,0,0,0,0,0,0,0,13,48.6997689,15.73333333,13,13,6.27E-06
473,0,0,0,0,0,0,0,0,13,59.08148932,15.76666667,13,13,6.27E-06
474,0,0,0,0,0,0,0,0,12,42.63229959,15.8,12,12,5.79E-06
475,0,1,0,0,0,0,1,0,11,55.88378206,15.83333333,12,12,5.79E-06
476,0,0,0,1,0,0,0,1,11,34.88101954,15.86666667,12,11,5.30E-06
477,0,0,0,0,0,0,0,0,12,58.96157071,15.9,12,12,5.79E-06
478,0,0,0,0,0,0,0,0,12,50.75782829,15.93333333,12,12,5.79E-06
479,0,0,0,0,0,0,0,0,12,54.39762293,15.96666667,12,12,5.79E-06
480,0,0,0,0,0,0,0,0,11,46.85838683,16,11,11,5.30E-06
481,0,1,0,0,0,0,1,0,11,37.09076624,16.03333333,12,12,5.79E-06
482,0,0,0,1,0,0,0,1,12,53.40855617,16.06666667,13,12,5.79E-06
483,0,0,0,0,0,0,0,0,13,36.87895317,16.1,13,13,6.27E-06
484,0,0,0,0,0,0,0,0,13,38.68284157,16.13333333,13,13,6.27E-06
485,0,0,0,0,0,0,0,0,13,44.13204441,16.16666667,13,13,6.27E-06
486,0,0,0,0,0,0,0,0,13,41.37455598,16.2,13,13,6.27E-06
487,0,0,0,0,0,0,0,0,13,59.1993469,16.23333333,13,13,6.27E-06
488,0,1,0,0,0,0,1,0,13,51.10527574,16.26666667,14,14,6.75E-06
489,0,0,0,1,0,0,0,1,13,34.88877852,16.3,14,13,6.27E-06
490,0,0,0,0,0,0,0,0,14,30.19320343,16.33333333,14,14,6.75E-06
491,0,1,0,0,0,0,1,0,14,51.9233105,16.36666667,15,15,7.23E-06
492,0,0,0,1,0,0,0,1,13,43.21497338,16.4,14,13,6.27E-06
493,0,0,0,0,0,0,0,0,14,58.98513303,16.43333333,14,14,6.75E-06
494,0,0,0,0,0,0,0,0,14,52.28041752,16.46666667,14,14,6.75E-06
495,0,0,0,0,0,0,0,0,14,45.31510968,16.5,14,14,6.75E-06
496,0,0,0,0,0,0,0,0,14,41.23995731,16.53333333,14,14,6.75E-06
497,0,0,0,0,0,0,0,0,14,58.18244207,16.56666667,14,14,6.75E-06
498,0,0,0,0,0,0,0,0,14,46.87157582,16.6,14,14,6.75E-06
499,0,1,0,0,0,0,1,0,14,54.47688089,16.63333333,15,15,7.23E-06
500,0,0,0,1,0,0,0,1,14,57.52204221,16.66666667,15,14,6.75E-06
501,0,0,0,0,0,0,0,0,15,47.35632153,16.7,15,15,7.23E-06
502,0,0,0,0,0,0,0,0,15,36.18781057,16.73333333,15,15,7.23E-06
503,0,0,0,0,0,0,0,0,14,42.20808982,16.76666667,14,14,6.75E-06
504,0,0,0,0,0,0,0,0,14,57.82722491,16.8,14,14,6.75E-06
505,0,0,0,0,0,0,0,0,14,32.00973907,16.83333333,14,14,6.75E-06
506,0,0,0,0,0,0,0,0,14,51.42983083,16.86666667,14,14,6.75E-06
507,0,1,0,0,0,0,1,0,14,48.65325301,16.9,15,15,7.23E-06
508,0,1,0,1,0,0,1,1,14,43.27483924,16.93333333,16,15,7.23E-06
509,0,0,0,1,0,0,0,1,15,57.3690681,16.96666667,16,15,7.23E-06
510,0,0,0,0,0,0,0,0,16,48.54827382,17,16,16,7.72E-06
511,0,0,0,0,0,0,0,0,16,39.39035677,17.03333333,16,16,7.72E-06
512,0,0,0,0,0,0,0,0,16,45.98830754,17.06666667,16,16,7.72E-06
513,0,0,0,0,0,0,0,0,16,52.58557201,17.1,16,16,7.72E-06
514,0,0,0,0,0,0,0,0,16,37.27340687,17.13333333,16,16,7.72E-06
515,0,0,0,0,0,0,0,0,16,49.5372002,17.16666667,16,16,7.72E-06
516,0,0,0,0,0,0,0,0,15,44.10379804,17.2,15,15,7.23E-06
517,0,0,0,0,0,0,0,0,15,45.759282,17.23333333,15,15,7.23E-06
518,0,0,0,0,0,0,0,0,14,54.37190057,17.26666667,14,14,6.75E-06
519,0,0,0,0,0,0,0,0,14,56.98965245,17.3,14,14,6.75E-06
520,0,0,0,0,0,0,0,0,13,32.34505574,17.33333333,13,13,6.27E-06
521,0,0,0,0,0,0,0,0,13,46.30553276,17.36666667,13,13,6.27E-06
522,0,0,0,0,0,0,0,0,13,38.09514617,17.4,13,13,6.27E-06
523,0,1,0,0,0,0,1,0,13,48.70843694,17.43333333,14,14,6.75E-06
524,0,0,0,1,0,0,0,1,13,30.02465778,17.46666667,14,13,6.27E-06
525,0,1,0,0,0,0,1,0,14,37.5601779,17.5,15,15,7.23E-06
526,0,0,0,1,0,0,0,1,13,36.43659637,17.53333333,14,13,6.27E-06
527,0,0,0,0,0,0,0,0,14,33.96717563,17.56666667,14,14,6.75E-06
528,0,0,0,0,0,0,0,0,13,55.06047837,17.6,13,13,6.27E-06
529,0,0,0,0,0,0,0,0,13,37.33640919,17.63333333,13,13,6.27E-06
530,0,0,0,0,0,0,0,0,13,35.87004115,17.66666667,13,13,6.27E-06
531,0,0,0,0,0,0,0,0,14,42.28198468,17.7,14,14,6.75E-06
532,0,1,0,0,0,0,1,0,14,50.42269354,17.73333333,15,15,7.23E-06
533,0,0,0,1,0,0,0,1,14,33.84380191,17.76666667,15,14,6.75E-06
534,0,0,0,0,0,0,0,0,15,42.89456534,17.8,15,15,7.23E-06
535,0,0,0,0,0,0,0,0,14,34.9670299,17.83333333,14,14,6.75E-06
536,0,0,0,0,0,0,0,0,14,36.53600373,17.86666667,14,14,6.75E-06
537,0,0,0,0,0,0,0,0,14,41.59687118,17.9,14,14,6.75E-06
538,0,0,0,0,0,0,0,0,14,33.24917632,17.93333333,14,14,6.75E-06
539,0,0,0,0,0,0,0,0,14,42.59579741,17.96666667,14,14,6.75E-06
540,0,0,0,0,0,0,0,0,13,48.90980939,18,13,13,6.27E-06
541,0,0,0,0,0,0,0,0,13,45.09090081,18.03333333,13,13,6.27E-06
542,0,0,0,0,0,0,0,0,13,42.54061447,18.06666667,13,13,6.27E-06
543,0,0,0,0,0,0,0,0,13,43.79567976,18.1,13,13,6.27E-06
544,0,0,0,0,0,0,0,0,13,33.2151408,18.13333333,13,13,6.27E-06
545,0,0,0,0,0,0,0,0,13,34.64456486,18.16666667,13,13,6.27E-06
546,0,0,0,0,0,0,0,0,13,58.34065621,18.2,13,13,6.27E-06
547,0,1,0,0,0,0,1,0,13,42.58602675,18.23333333,14,14,6.75E-06
548,0,0,0,1,0,0,0,1,13,46.2642216,18.26666667,14,13,6.27E-06
549,0,0,0,0,0,0,0,0,14,39.60255179,18.3,14,14,6.75E-06
550,0,0,0,0,0,0,0,0,14,36.78047957,18.33333333,14,14,6.75E-06
551,0,0,0,0,0,0,0,0,14,48.44215087,18.36666667,14,14,6.75E-06
552,0,0,0,0,0,0,0,0,14,55.75259982,18.4,14,14,6.75E-06
553,0,0,0,0,0,0,0,0,13,31.65392135,18.43333333,13,13,6.27E-06
554,0,0,0,0,0,0,0,0,13,50.45379207,18.46666667,13,13,6.27E-06
555,0,0,0,0,0,0,0,0,13,37.25183215,18.5,13,13,6.27E-06
556,0,0,0,0,0,0,0,0,13,54.81792173,18.53333333,13,13,6.27E-06
557,0,0,0,0,0,0,0,0,13,44.76669127,18.56666667,13,13,6.27E-06
558,0,0,0,0,0,0,0,0,13,37.36306622,18.6,13,13,6.27E-06
559,0,1,0,0,0,0,1,0,13,40.09920219,18.63333333,14,14,6.75E-06
560,0,0,0,1,0,0,0,1,12,40.15944591,18.66666667,13,12,5.79E-06
561,0,0,0,0,0,0,0,0,13,41.29171305,18.7,13,13,6.27E-06
562,0,0,0,0,0,0,0,0,12,55.27201591,18.73333333,12,12,5.79E-06
563,0,1,0,0,0,0,1,0,12,45.86482874,18.76666667,13,13,6.27E-06
564,0,0,0,1,0,0,0,1,12,38.83736948,18.8,13,12,5.79E-06
565,0,0,0,0,0,0,0,0,13,54.65580222,18.83333333,13,13,6.27E-06
566,0,0,0,0,0,0,0,0,13,34.87943777,18.86666667,13,13,6.27E-06
567,0,0,0,0,0,0,0,0,13,41.75288441,18.9,13,13,6.27E-06
568,0,1,0,0,0,0,1,0,13,36.88086621,18.93333333,14,14,6.75E-06
569,0,0,0,1,0,0,0,1,13,34.17210818,18.96666667,14,13,6.27E-06
570,0,0,0,0,0,0,0,0,14,49.6175983,19,14,14,6.75E-06
571,0,0,0,0,0,0,0,0,14,57.47173953,19.03333333,14,14,6.75E-06
572,0,0,0,0,0,0,0,0,14,59.68664295,19.06666667,14,14,6.75E-06
573,0,0,0,0,0,0,0,0,14,51.96225646,19.1,14,14,6.75E-06
574,0,0,0,0,0,0,0,0,14,48.38802472,19.13333333,14,14,6.75E-06
575,0,0,0,0,0,0,0,0,14,49.92254833,19.16666667,14,14,6.75E-06
576,0,0,0,0,0,0,0,0,14,44.04122455,19.2,14,14,6.75E-06
577,0,2,0,0,0,0,2,0,14,30.9812806,19.23333333,16,16,7.72E-06
578,0,0,0,2,0,0,0,2,14,34.58258008,19.26666667,16,14,6.75E-06
579,0,0,0,0,0,0,0,0,16,42.0830252,19.3,16,16,7.72E-06
580,0,0,0,0,0,0,0,0,16,45.14101759,19.33333333,16,16,7.72E-06
581,0,1,0,0,0,0,1,0,16,44.89617874,19.36666667,17,17,8.20E-06
582,0,1,0,1,0,0,1,1,16,55.8717254,19.4,18,17,8.20E-06
583,0,0,0,1,0,0,0,1,16,56.16925283,19.43333333,17,16,7.72E-06
584,0,0,0,0,0,0,0,0,17,38.98161874,19.46666667,17,17,8.20E-06
585,0,0,0,0,0,0,0,0,16,32.21913942,19.5,16,16,7.72E-06
586,0,0,0,0,0,0,0,0,16,49.78488614,19.53333333,16,16,7.72E-06
587,0,0,0,0,0,0,0,0,16,34.77642316,19.56666667,16,16,7.72E-06
588,0,0,0,0,0,0,0,0,16,33.03168801,19.6,16,16,7.72E-06
589,0,0,0,0,0,0,0,0,16,51.40448669,19.63333333,16,16,7.72E-06
590,0,0,0,0,0,0,0,0,15,48.96020022,19.66666667,15,15,7.23E-06
591,0,1,0,0,0,0,1,0,13,45.3755996,19.7,14,14,6.75E-06
592,0,0,0,1,0,0,0,1,14,52.03731214,19.73333333,15,14,6.75E-06
593,0,0,0,0,0,0,0,0,15,53.82899786,19.76666667,15,15,7.23E-06
594,0,0,0,0,0,0,0,0,14,58.02546564,19.8,14,14,6.75E-06
595,0,0,0,0,0,0,0,0,14,35.05005545,19.83333333,14,14,6.75E-06
596,0,0,0,0,0,0,0,0,14,34.79599884,19.86666667,14,14,6.75E-06
597,0,0,0,0,0,0,0,0,14,49.38224626,19.9,14,14,6.75E-06
598,0,0,0,0,0,0,0,0,14,47.96024552,19.93333333,14,14,6.75E-06
599,0,1,0,0,0,0,1,0,14,42.34740298,19.96666667,15,15,7.23E-06
600,0,0,0,1,0,0,0,1,14,46.70074657,20,15,14,6.75E-06
601,0,1,0,0,0,0,1,0,15,55.74402709,20.03333333,16,16,7.72E-06
602,0,0,0,1,0,0,0,1,15,39.1039834,20.06666667,16,15,7.23E-06
603,0,0,0,0,0,0,0,0,16,58.64083499,20.1,16,16,7.72E-06
604,0,0,0,0,0,0,0,0,16,56.49289647,20.13333333,16,16,7.72E-06
605,0,0,0,0,0,0,0,0,16,40.56244831,20.16666667,16,16,7.72E-06
606,0,1,0,0,0,0,1,0,16,46.91833279,20.2,17,17,8.20E-06
607,0,1,0,0,0,0,1,0,16,36.94729714,20.23333333,17,17,8.20E-06
608,0,1,0,1,0,0,1,1,16,54.39239406,20.26666667,18,17,8.20E-06
609,0,0,0,1,0,0,0,1,17,55.75978841,20.3,18,17,8.20E-06
610,0,0,0,0,0,0,0,0,17,44.68562735,20.33333333,17,17,8.20E-06
611,0,1,0,0,0,0,1,0,17,40.09233161,20.36666667,18,18,8.68E-06
612,0,0,0,1,0,0,0,1,16,46.64586908,20.4,17,16,7.72E-06
613,0,1,0,0,0,0,1,0,17,36.96943833,20.43333333,18,18,8.68E-06
614,0,0,0,1,0,0,0,1,17,41.13523888,20.46666667,18,17,8.20E-06
615,0,0,0,0,0,0,0,0,17,51.36310962,20.5,17,17,8.20E-06
616,0,0,0,0,0,0,0,0,16,50.08113601,20.53333333,16,16,7.72E-06
617,0,0,0,0,0,0,0,0,16,48.27860597,20.56666667,16,16,7.72E-06
618,0,0,0,0,0,0,0,0,16,46.17363658,20.6,16,16,7.72E-06
619,0,1,0,0,0,0,1,0,16,58.40348629,20.63333333,17,17,8.20E-06
620,0,0,0,1,0,0,0,1,16,52.54345973,20.66666667,17,16,7.72E-06
621,0,0,0,0,0,0,0,0,17,52.5650087,20.7,17,17,8.20E-06
622,0,0,0,0,0,0,0,0,17,35.14323932,20.73333333,17,17,8.20E-06
623,0,0,0,0,0,0,0,0,17,37.62270324,20.76666667,17,17,8.20E-06
624,0,0,0,0,0,0,0,0,17,39.75078842,20.8,17,17,8.20E-06
625,0,0,0,0,0,0,0,0,17,57.22845288,20.83333333,17,17,8.20E-06
626,0,0,0,0,0,0,0,0,17,38.4966887,20.86666667,17,17,8.20E-06
627,0,0,0,0,0,0,0,0,17,46.36763644,20.9,17,17,8.20E-06
628,0,0,0,0,0,0,0,0,17,53.8477672,20.93333333,17,17,8.20E-06
629,0,0,0,0,0,0,0,0,16,43.26248074,20.96666667,16,16,7.72E-06
630,0,1,0,0,0,0,1,0,16,56.04878925,21,17,17,8.20E-06
631,0,1,0,1,0,0,1,1,16,33.08075777,21.03333333,18,17,8.20E-06
632,0,0,0,1,0,0,0,1,17,50.09986107,21.06666667,18,17,8.20E-06
633,0,0,0,0,0,0,0,0,18,39.7316156,21.1,18,18,8.68E-06
634,0,0,0,0,0,0,0,0,18,53.86402006,21.13333333,18,18,8.68E-06
635,0,0,0,0,0,0,0,0,18,45.99505113,21.16666667,18,18,8.68E-06
636,0,0,0,0,0,0,0,0,17,38.56485773,21.2,17,17,8.20E-06
637,0,1,0,0,0,0,1,0,17,37.1807417,21.23333333,18,18,8.68E-06
638,0,0,0,1,0,0,0,1,17,34.37483958,21.26666667,18,17,8.20E-06
639,0,0,0,0,0,0,0,0,18,53.94192896,21.3,18,18,8.68E-06
